date,code,direction,quantity,price,amount,commission,reason
2024-11-19,515700,buy,33600,1.734,58262.4,75.77856,rebalance
2024-11-20,512200,sell,36000,1.628,58607.99999999999,76.49304,rebalance
2024-11-20,562500,buy,74400,0.794,59073.600000000006,76.49304,rebalance
2024-11-21,512890,sell,60800,1.097,66697.59999999999,65.28777666666666,rebalance
2024-11-21,159537,buy,35300,1.19,42007.0,65.28777666666666,rebalance
2024-11-21,512100,buy,16500,2.543,41959.5,65.28777666666666,rebalance
2024-11-27,562500,sell,74400,0.758,56395.2,71.22138399999999,rebalance
2024-11-27,512100,sell,16500,2.486,41019.0,71.22138399999999,rebalance
2024-11-27,159537,sell,35300,1.153,40700.9,71.22138399999999,rebalance
2024-11-27,512890,buy,69600,1.085,75516.0,71.22138399999999,rebalance
2024-11-27,515700,buy,35700,1.689,60297.3,71.22138399999999,rebalance
2024-11-28,515700,sell,69300,1.661,115107.3,149.63949,rebalance
2024-11-29,512890,sell,78900,1.085,85606.5,79.60147,rebalance
2024-11-29,562500,buy,159700,0.789,126003.3,79.60147,rebalance
2024-11-29,159537,buy,26800,1.177,31543.600000000002,79.60147,rebalance
2024-11-29,515000,buy,23900,1.319,31524.1,79.60147,rebalance
2024-11-29,588000,buy,29700,1.06,31482.0,79.60147,rebalance
2024-12-03,515000,sell,23900,1.307,31237.3,38.94527,rebalance
2024-12-03,159537,sell,26800,1.163,31168.4,38.94527,rebalance
2024-12-03,588000,buy,27400,1.057,28961.8,38.94527,rebalance
2024-12-03,512890,buy,25900,1.099,28464.1,38.94527,rebalance
2024-12-04,562500,sell,159700,0.823,131433.1,105.83564333333334,rebalance
2024-12-04,588000,sell,57100,1.05,59955.0,105.83564333333334,rebalance
2024-12-04,512890,buy,48000,1.101,52848.0,105.83564333333334,rebalance
2024-12-05,562500,buy,128200,0.837,107303.4,139.49442,rebalance
2024-12-09,562500,sell,128200,0.842,107944.4,140.32772,rebalance
2024-12-12,512890,sell,66600,1.123,74791.8,90.583415,rebalance
2024-12-12,562500,buy,142800,0.857,122379.59999999999,90.583415,rebalance
2024-12-12,159601,buy,48500,0.841,40788.5,90.583415,rebalance
2024-12-12,510300,buy,9900,4.117,40758.3,90.583415,rebalance
2024-12-13,159601,sell,48500,0.821,39818.5,64.54400333333332,rebalance
2024-12-13,510300,sell,9900,4.02,39797.99999999999,64.54400333333332,rebalance
2024-12-13,512890,buy,62800,1.104,69331.20000000001,64.54400333333332,rebalance
2024-12-18,562500,sell,142800,0.809,115525.20000000001,150.18276,rebalance
2024-12-20,512890,sell,71500,1.101,78721.5,55.1670275,rebalance
2024-12-20,588000,buy,28500,1.065,30352.5,55.1670275,rebalance
2024-12-20,515000,buy,22700,1.337,30349.899999999998,55.1670275,rebalance
2024-12-20,159537,buy,25100,1.208,30320.8,55.1670275,rebalance
2024-12-23,512890,sell,27600,1.106,30525.600000000002,39.68328,rebalance
2024-12-27,515000,sell,22700,1.357,30803.9,46.284376666666674,rebalance
2024-12-27,588000,sell,28500,1.074,30609.000000000004,46.284376666666674,rebalance
2024-12-27,159537,sell,25100,1.216,30521.6,46.284376666666674,rebalance
2024-12-27,510300,buy,10000,4.067,40670.0,46.284376666666674,rebalance
2024-12-27,512890,buy,36100,1.123,40540.3,46.284376666666674,rebalance
2024-12-27,159601,buy,48300,0.838,40475.4,46.284376666666674,rebalance
2024-12-31,510300,sell,10000,4.022,40220.0,58.37459333333334,rebalance
2024-12-31,159601,sell,48300,0.83,40089.0,58.37459333333334,rebalance
2024-12-31,512890,buy,48400,1.124,54401.600000000006,58.37459333333334,rebalance
