,0
2024-10-17,0.9900051651600004
2024-10-18,1.0049739651600003
2024-10-21,1.0107195651600003
2024-10-22,1.0167675651600003
2024-10-23,1.0260782694000004
2024-10-24,1.0263082155600003
2024-10-25,1.0259080818000004
2024-10-28,1.0245708459600003
2024-10-29,1.0230336459600002
2024-10-30,1.0187022598200002
2024-10-31,1.0251395343000005
2024-11-01,1.0247957919400004
2024-11-04,1.0286045419800003
2024-11-05,1.0403308094200003
2024-11-06,1.0418789566000002
2024-11-07,1.0462491566000003
2024-11-08,1.0468617566000002
2024-11-11,1.0527735566000003
2024-11-12,1.0501905566000003
2024-11-13,1.0502593566000002
2024-11-14,1.0437841566000003
2024-11-15,1.0377657405400003
2024-11-18,1.0333665231200002
2024-11-19,1.0332616088800004
2024-11-20,1.0342640367200002
2024-11-21,1.0331845100600001
2024-11-22,1.0161373100600002
2024-11-25,1.0179133100600002
2024-11-26,1.0091341100600002
2024-11-27,1.01883269622
2024-11-28,1.0142210172400001
2024-11-29,1.0138566025400002
2024-12-02,1.0230194025400001
2024-12-03,1.0198816403800002
2024-12-04,1.0224996265200001
2024-12-05,1.02222063768
2024-12-06,1.02612743768
2024-12-09,1.0269263822399999
2024-12-10,1.0269263822399999
2024-12-11,1.02754378224
2024-12-12,1.02702491492
2024-12-13,1.0159712508999998
2024-12-16,1.0149692509
2024-12-17,1.0076716508999999
2024-12-18,1.01095608538
2024-12-19,1.0081812853799998
2024-12-20,1.0063525491599998
2024-12-23,1.0041183825999997
2024-12-24,1.0064711826
2024-12-25,1.0072109825999997
2024-12-26,1.0107473825999997
2024-12-27,1.0078163700799998
2024-12-30,1.0092569700799998
2024-12-31,1.0058655225199997
