date,total_value,cash,position_value,equity_ratio,macro_score,regime,choppy_mode,positions,总资产,现金,持仓市值,权益仓位,市场状态,震荡市,持仓明细
2023-09-11,500301.29008999973,365420.69008999976,134880.59999999998,0.26959874513962606,-2.9981983067638978,neutral,False,"{""159601"": 0.04434668234632637, ""588000"": 0.11361951851950734, ""512100"": 0.11243504886801485}",500301.29008999973,365420.69008999976,134880.59999999998,0.26959874513962606,中性,False,"{""159601"": 0.04434668234632637, ""588000"": 0.11361951851950734, ""512100"": 0.11243504886801485}"
2023-09-12,499764.00167999975,326995.10167999973,172768.90000000002,0.34570096969614156,-2.347866014151185,neutral,False,"{""159601"": 0.04439435876632968, ""588000"": 0.11374166907505975, ""512100"": 0.11255592601889305, ""515000"": 0.07678764350973016}",499764.00167999975,326995.10167999973,172768.90000000002,0.34570096969614156,中性,False,"{""159601"": 0.04439435876632968, ""588000"": 0.11374166907505975, ""512100"": 0.11255592601889305, ""515000"": 0.07678764350973016}"
2023-09-13,497404.4256099997,364620.0256099997,132784.39999999997,0.2669546010515643,-3.1169844783908114,neutral,False,"{""159601"": 0.04460495573972727, ""588000"": 0.11428123427933441, ""512100"": 0.11308986632158573}",497404.4256099997,364620.0256099997,132784.39999999997,0.2669546010515643,中性,False,"{""159601"": 0.04460495573972727, ""588000"": 0.11428123427933441, ""512100"": 0.11308986632158573}"
2023-09-14,496614.4771499997,357767.0771499997,138847.40000000002,0.27958790246475623,-1.7974140218615915,neutral,False,"{""159601"": 0.04467590738877539, ""588000"": 0.061098502698328984, ""512100"": 0.05964203897151736, ""512890"": 0.05885692291481764, ""515000"": 0.05876349027816499}",496614.4771499997,357767.0771499997,138847.40000000002,0.27958790246475623,中性,False,"{""159601"": 0.04467590738877539, ""588000"": 0.061098502698328984, ""512100"": 0.05964203897151736, ""512890"": 0.05885692291481764, ""515000"": 0.05876349027816499}"
2023-09-15,496742.2771499997,357767.0771499997,138975.2,0.279773247401759,-0.31840624151795055,neutral,False,"{""159601"": 0.04466441333798301, ""588000"": 0.061082783503478795, ""512100"": 0.05962669449022156, ""512890"": 0.05884178042525209, ""515000"": 0.05874837182659966}",496742.2771499997,357767.0771499997,138975.2,0.279773247401759,中性,False,"{""159601"": 0.04466441333798301, ""588000"": 0.061082783503478795, ""512100"": 0.05962669449022156, ""512890"": 0.05884178042525209, ""515000"": 0.05874837182659966}"
2023-09-18,496610.11539999966,332687.0153999997,163923.09999999998,0.3300840939737332,0.4261924729883707,neutral,False,"{""159601"": 0.044676299779371174, ""588000"": 0.061099039329351755, ""512100"": 0.05964256281035072, ""512890"": 0.058857439857939745, ""515000"": 0.058764006400663864, ""510500"": 0.05043695088615993}",496610.11539999966,332687.0153999997,163923.09999999998,0.3300840939737332,中性,False,"{""159601"": 0.044676299779371174, ""588000"": 0.061099039329351755, ""512100"": 0.05964256281035072, ""512890"": 0.058857439857939745, ""515000"": 0.058764006400663864, ""510500"": 0.05043695088615993}"
2023-09-19,496082.9528699997,386664.85286999965,109418.10000000003,0.2205641201072947,-1.0059224756464988,neutral,False,"{""159601"": 0.04472377504754251, ""588000"": 0.06116396622104817, ""512100"": 0.05970594197733255, ""512890"": 0.05891998471404764}",496082.9528699997,386664.85286999965,109418.10000000003,0.2205641201072947,中性,False,"{""159601"": 0.04472377504754251, ""588000"": 0.06116396622104817, ""512100"": 0.05970594197733255, ""512890"": 0.05891998471404764}"
2023-09-20,495538.5071899997,335024.2071899997,160514.3,0.3239189239000058,1.1035977510816608,neutral,False,"{""159601"": 0.044772912835554186, ""588000"": 0.06123116676489601, ""512100"": 0.059771540597234406, ""512890"": 0.05898471980663436, ""510500"": 0.05229765118952393, ""515000"": 0.051778216279289385}",495538.5071899997,335024.2071899997,160514.3,0.3239189239000058,中性,False,"{""159601"": 0.044772912835554186, ""588000"": 0.06123116676489601, ""512100"": 0.059771540597234406, ""512890"": 0.05898471980663436, ""510500"": 0.05229765118952393, ""515000"": 0.051778216279289385}"
2023-09-21,494362.41113999963,382421.01113999967,111941.39999999997,0.22643590507187453,-2.183027985524109,neutral,False,"{""588000"": 0.061376836685881765, ""512100"": 0.059913738044319265, ""512890"": 0.05912504539452639, ""515000"": 0.05190139748050914}",494362.41113999963,382421.01113999967,111941.39999999997,0.22643590507187453,中性,False,"{""588000"": 0.061376836685881765, ""512100"": 0.059913738044319265, ""512890"": 0.05912504539452639, ""515000"": 0.05190139748050914}"
2023-09-22,496565.81113999966,382421.01113999967,114144.79999999999,0.22986842315613729,4.982131874881655,bullish,False,"{""588000"": 0.06110449066664375, ""512100"": 0.05964788419887675, ""512890"": 0.058862691196755065, ""515000"": 0.05167109660871531}",496565.81113999966,382421.01113999967,114144.79999999999,0.22986842315613729,偏多,False,"{""588000"": 0.06110449066664375, ""512100"": 0.05964788419887675, ""512890"": 0.058862691196755065, ""515000"": 0.05167109660871531}"
2023-09-25,495947.7098399997,356386.2098399997,139561.5,0.2814036585530855,1.1934586836466416,neutral,False,"{""588000"": 0.06118064539902285, ""512100"": 0.05972222355771251, ""512890"": 0.05893605196690954, ""515000"": 0.05173549447032974, ""510500"": 0.05242689800581662}",495947.7098399997,356386.2098399997,139561.5,0.2814036585530855,中性,False,"{""588000"": 0.06118064539902285, ""512100"": 0.05972222355771251, ""512890"": 0.05893605196690954, ""515000"": 0.05173549447032974, ""510500"": 0.05242689800581662}"
2023-09-26,495597.04144999967,411674.54144999967,83922.5,0.16933616018865372,-2.2788063512531127,neutral,False,"{""588000"": 0.061223934839085815, ""512100"": 0.0597644810657899, ""515000"": 0.051772100827984106}",495597.04144999967,411674.54144999967,83922.5,0.16933616018865372,中性,False,"{""588000"": 0.061223934839085815, ""512100"": 0.0597644810657899, ""515000"": 0.051772100827984106}"
2023-09-27,495959.98968999967,380979.48968999967,114980.5,0.2318342253210157,-0.27209570275408757,neutral,False,"{""588000"": 0.0611791305809649, ""512100"": 0.05972074484982841, ""515000"": 0.05173421351193597, ""510500"": 0.061809824657753275}",495959.98968999967,380979.48968999967,114980.5,0.2318342253210157,中性,False,"{""588000"": 0.0611791305809649, ""512100"": 0.05972074484982841, ""515000"": 0.05173421351193597, ""510500"": 0.061809824657753275}"
2023-09-28,496514.0081699997,354574.8081699997,141939.2,0.28587149136666845,1.9100238597646078,neutral,False,"{""588000"": 0.061110865902880354, ""512100"": 0.05965410746248033, ""515000"": 0.05167648762734407, ""510500"": 0.06174085624086576, ""512890"": 0.05311108964919904}",496514.0081699997,354574.8081699997,141939.2,0.28587149136666845,中性,False,"{""588000"": 0.061110865902880354, ""512100"": 0.05965410746248033, ""515000"": 0.05167648762734407, ""510500"": 0.06174085624086576, ""512890"": 0.05311108964919904}"
2023-10-09,496270.44827999966,411316.24827999965,84954.20000000001,0.1711852887763895,-2.390317802418449,neutral,False,"{""588000"": 0.06114085792805272, ""512100"": 0.059683384538925174, ""515000"": 0.05170184944303494}",496270.44827999966,411316.24827999965,84954.20000000001,0.1711852887763895,中性,False,"{""588000"": 0.06114085792805272, ""512100"": 0.059683384538925174, ""515000"": 0.05170184944303494}"
2023-10-10,495919.3482799997,411316.24827999965,84603.10000000003,0.17059850617530758,-6.066077405067106,bearish,False,"{""588000"": 0.06118414431180239, ""512100"": 0.05972563906354555, ""515000"": 0.0517384532162138}",495919.3482799997,411316.24827999965,84603.10000000003,0.17059850617530758,偏空,False,"{""588000"": 0.06118414431180239, ""512100"": 0.05972563906354555, ""515000"": 0.0517384532162138}"
2023-10-11,496743.24827999965,411316.24827999965,85427.0,0.17197415424526777,-2.6059112792381107,neutral,False,"{""588000"": 0.06108266408701215, ""512100"": 0.05962657792039999, ""515000"": 0.05165263964601947}",496743.24827999965,411316.24827999965,85427.0,0.17197415424526777,中性,False,"{""588000"": 0.06108266408701215, ""512100"": 0.05962657792039999, ""515000"": 0.05165263964601947}"
2023-10-12,497194.76971999963,379984.36971999967,117210.39999999997,0.23574342921187247,0.18828920069407865,neutral,False,"{""588000"": 0.06102719260153547, ""512100"": 0.059572428762032836, ""515000"": 0.05160573192362749, ""159915"": 0.06293549712444071}",497194.76971999963,379984.36971999967,117210.39999999997,0.23574342921187247,中性,False,"{""588000"": 0.06102719260153547, ""512100"": 0.059572428762032836, ""515000"": 0.05160573192362749, ""159915"": 0.06293549712444071}"
2023-10-13,496201.86656999966,410869.66656999965,85332.20000000001,0.17197073559972617,0.3153795255229638,neutral,False,"{""588000"": 0.061149308409338805, ""512100"": 0.05969163357796762, ""515000"": 0.05170899532757076}",496201.86656999966,410869.66656999965,85332.20000000001,0.17197073559972617,中性,False,"{""588000"": 0.061149308409338805, ""512100"": 0.05969163357796762, ""515000"": 0.05170899532757076}"
2023-10-16,494810.4539399997,382207.35393999965,112603.10000000003,0.22756815080073914,-2.2781540470533828,neutral,False,"{""588000"": 0.06132126096078356, ""512100"": 0.05985948713119062, ""515000"": 0.05185440161114963, ""512890"": 0.05785063709157417}",494810.4539399997,382207.35393999965,112603.10000000003,0.22756815080073914,中性,False,"{""588000"": 0.06132126096078356, ""512100"": 0.05985948713119062, ""515000"": 0.05185440161114963, ""512890"": 0.05785063709157417}"
2023-10-17,495261.34747999965,410944.14747999964,84317.20000000001,0.17024789119729364,-1.6860216570729734,neutral,False,"{""588000"": 0.06126543314265772, ""515000"": 0.05180719256722566, ""512890"": 0.05779796898274194}",495261.34747999965,410944.14747999964,84317.20000000001,0.17024789119729364,中性,False,"{""588000"": 0.06126543314265772, ""515000"": 0.05180719256722566, ""512890"": 0.05779796898274194}"
2023-10-18,494197.65738999966,391299.45738999965,102898.20000000001,0.20821264217122168,-5.073736769517528,bearish,False,"{""512890"": 0.20821264217122162}",494197.65738999966,391299.45738999965,102898.20000000001,0.20821264217122168,偏空,False,"{""512890"": 0.20821264217122162}"
2023-10-19,492033.65738999966,391299.45738999965,100734.20000000001,0.20473030348034763,-8.763941233444964,bearish,False,"{""512890"": 0.20912837659485556}",492033.65738999966,391299.45738999965,100734.20000000001,0.20473030348034763,偏空,False,"{""512890"": 0.20912837659485556}"
2023-10-20,492358.25738999964,391299.45738999965,101058.79999999999,0.20525460573305826,-8.959172086962472,bearish,False,"{""512890"": 0.20899050326781413}",492358.25738999964,391299.45738999965,101058.79999999999,0.20525460573305826,偏空,False,"{""512890"": 0.20899050326781413}"
2023-10-23,490302.45738999965,391299.45738999965,99003.0,0.20192230022059704,-10.948987853335815,bearish,False,"{""512890"": 0.20986678416370247}",490302.45738999965,391299.45738999965,99003.0,0.20192230022059704,偏空,False,"{""512890"": 0.20986678416370247}"
