date,code,direction,quantity,price,amount,commission,reason,current_weight,target_weight,delta_weight,direction_cn,reason_cn
2025-08-13,512400,sell,98900,1.327,131240.3,170.61238999999998,rebalance,0.2793118784527043,0.0,-0.2793118784527043,卖出,调仓
2025-08-14,512400,buy,98900,1.32,130548.0,169.7124,rebalance,0.0,0.2777,0.2777,买入,调仓
2025-08-18,512400,sell,98900,1.352,133712.80000000002,173.82664000000003,rebalance,0.2808266627942658,0.0,-0.2808266627942658,卖出,调仓
2025-09-02,512100,sell,9400,2.959,27814.600000000002,36.15898,rebalance,0.057263883727101214,0.0,-0.057263883727101214,卖出,调仓
2025-09-03,159537,sell,23600,1.434,33842.4,43.99512,利润保护: 盈利从25.9%回落至17.3%,0.06994127497605558,0.0,0.0,卖出,利润保护: 盈利从25.9%回落至17.3%
2025-09-04,588000,sell,26200,1.282,33588.4,21.83246,追踪止损: 回撤10.5% > 8%,0.06973608741467378,0.0,0.0,卖出,追踪止损: 回撤10.5% > 8%
2025-09-04,588000,sell,26200,1.282,33588.4,21.83246,利润保护: 盈利从30.2%回落至16.4%,0.06973608741467378,0.0,0.0,卖出,利润保护: 盈利从30.2%回落至16.4%
2025-09-05,159601,buy,53700,0.995,53431.5,69.366635,rebalance,0.0,0.1109,0.1109,买入,调仓
2025-09-05,159915,buy,18100,2.944,53286.4,69.366635,rebalance,0.0,0.1109,0.1109,买入,调仓
2025-09-11,159915,sell,12600,3.025,38115.0,49.45616,rebalance,0.1130855146154496,0.0344,-0.0786855146154496,卖出,调仓
2025-09-11,159601,sell,37300,1.018,37971.4,49.45616,rebalance,0.11290809722436304,0.0344,-0.07850809722436304,卖出,调仓
2025-09-12,588000,buy,37100,1.406,52162.6,67.805855,rebalance,0.0,0.1079,0.1079,买入,调仓
2025-09-12,159537,buy,34700,1.503,52154.1,67.805855,rebalance,0.0,0.1079,0.1079,买入,调仓
2025-09-15,588000,sell,37100,1.409,52273.9,66.324635,rebalance,0.107918377713988,0.0,-0.107918377713988,卖出,调仓
2025-09-15,159537,buy,33000,1.508,49764.0,66.324635,rebalance,0.10802924024544713,0.2109,0.10287075975455287,买入,调仓
2025-09-16,159537,sell,32600,1.539,50171.399999999994,67.74091999999999,rebalance,0.21420477556009312,0.1111,-0.10310477556009312,卖出,调仓
2025-09-16,588000,buy,37900,1.426,54045.399999999994,67.74091999999999,rebalance,0.0,0.1111,0.1111,买入,调仓
2025-09-29,588000,sell,37900,1.543,58479.7,91.70581333333332,rebalance,0.11808316436235554,0.0,-0.11808316436235554,卖出,调仓
2025-09-29,159537,sell,35100,1.632,57283.2,91.70581333333332,rebalance,0.11566717204092505,0.0,-0.11566717204092505,卖出,调仓
2025-09-29,512000,buy,156900,0.611,95865.9,91.70581333333332,rebalance,0.0,0.1936,0.1936,买入,调仓
2025-10-09,512000,sell,95100,0.606,57630.6,57.37047333333333,rebalance,0.19225879664556428,0.0757,-0.11655879664556427,卖出,调仓
2025-10-09,159537,buy,21800,1.715,37387.0,57.37047333333333,rebalance,0.0,0.0757,0.0757,买入,调仓
2025-10-09,588000,buy,23100,1.618,37375.8,57.37047333333333,rebalance,0.0,0.0757,0.0757,买入,调仓
2025-10-10,588000,sell,23100,1.528,35296.8,59.96081,rebalance,0.07216714522982597,0.0,-0.07216714522982597,卖出,调仓
2025-10-10,159537,sell,21800,1.618,35272.4,59.96081,rebalance,0.07211725746822696,0.0,-0.07211725746822696,卖出,调仓
2025-10-10,512000,buy,111700,0.607,67801.9,59.96081,rebalance,0.07669752646552574,0.2153,0.13860247353447425,买入,调仓
2025-10-13,512000,sell,89000,0.6,53400.0,67.6429,rebalance,0.2136343323356105,0.1041,-0.1095343323356105,卖出,调仓
2025-10-13,159537,buy,30800,1.645,50666.0,67.6429,rebalance,0.0,0.1041,0.1041,买入,调仓
2025-10-14,159915,sell,5500,2.934,16137.0,20.978099999999998,追踪止损: 回撤9.3% > 8%,0.033388318908846554,0.0,0.0,卖出,追踪止损: 回撤9.3% > 8%
2025-10-14,512000,sell,84500,0.596,50362.0,80.66851,rebalance,0.1042062034678283,0.0,-0.1042062034678283,卖出,调仓
2025-10-14,159537,sell,30800,1.562,48109.6,80.66851,rebalance,0.09954566471458307,0.0,-0.09954566471458307,卖出,调仓
2025-10-14,512890,buy,74500,1.177,87686.5,80.66851,rebalance,0.0,0.1814,0.1814,买入,调仓
2025-10-15,512890,sell,32300,1.182,38178.6,57.269549999999995,rebalance,0.18202783981193366,0.1032,-0.07882783981193366,卖出,调仓
2025-10-15,512000,buy,82800,0.603,49928.4,57.269549999999995,rebalance,0.0,0.1032,0.1032,买入,调仓
2025-10-17,512000,sell,82800,0.59,48852.0,50.316824999999994,rebalance,0.10126371939848028,0.0,-0.10126371939848028,卖出,调仓
2025-10-17,512890,buy,24100,1.185,28558.5,50.316824999999994,rebalance,0.1036578812732294,0.1628,0.059142118726770596,买入,调仓
2025-10-21,512890,sell,23700,1.19,28203.0,51.321725,rebalance,0.1632761648407778,0.105,-0.058276164840777814,卖出,调仓
2025-10-21,512000,buy,85300,0.595,50753.5,51.321725,rebalance,0.0,0.105,0.105,买入,调仓
2025-10-22,512000,sell,85300,0.59,50327.0,61.70437,rebalance,0.10419301078323237,0.0,-0.10419301078323237,卖出,调仓
2025-10-22,512890,buy,37200,1.199,44602.8,61.70437,rebalance,0.1057465791519358,0.1981,0.0923534208480642,买入,调仓
2025-10-24,512890,sell,46900,1.197,56139.3,58.43812,rebalance,0.19775324797677915,0.0815,-0.11625324797677915,卖出,调仓
2025-10-24,512000,buy,65600,0.6,39360.0,58.43812,rebalance,0.0,0.0815,0.0815,买入,调仓
2025-10-24,515000,buy,38700,1.017,39357.899999999994,58.43812,rebalance,0.0,0.0815,0.0815,买入,调仓
2025-10-27,510300,buy,6500,4.826,31368.999999999996,40.77969999999999,rebalance,0.0,0.0649,0.0649,买入,调仓
2025-10-28,515000,sell,38700,1.047,40518.899999999994,46.62573499999999,rebalance,0.08365177742764918,0.0,-0.08365177742764918,卖出,调仓
2025-10-28,510300,sell,6500,4.802,31212.999999999996,46.62573499999999,rebalance,0.06443963011950506,0.0,-0.06443963011950506,卖出,调仓
2025-10-29,515000,buy,29600,1.055,31227.999999999996,40.524119999999996,rebalance,0.0,0.0644,0.0644,买入,调仓
2025-10-29,510300,buy,6400,4.862,31116.8,40.524119999999996,rebalance,0.0,0.0644,0.0644,买入,调仓
2025-10-30,510300,sell,6400,4.823,30867.200000000004,39.82316,rebalance,0.0639127589144605,0.0,-0.0639127589144605,卖出,调仓
2025-10-30,515000,sell,29600,1.027,30399.199999999997,39.82316,rebalance,0.06294373123550133,0.0,-0.06294373123550133,卖出,调仓
2025-11-04,512000,sell,65600,0.593,38900.799999999996,58.35141,rebalance,0.08062819982009338,0.0,-0.08062819982009338,卖出,调仓
2025-11-04,512890,buy,41800,1.217,50870.600000000006,58.35141,rebalance,0.08298792521122099,0.1885,0.10551207478877901,买入,调仓
2025-11-10,512890,sell,30500,1.227,37423.5,59.620535,rebalance,0.189655072235277,0.1123,-0.077355072235277,卖出,调仓
2025-11-10,512000,buy,90200,0.602,54300.4,59.620535,rebalance,0.0,0.1123,0.1123,买入,调仓
2025-11-12,512000,sell,90200,0.591,53308.2,67.61469,rebalance,0.11041186286608348,0.0,-0.11041186286608348,卖出,调仓
2025-11-12,512890,buy,40800,1.243,50714.4,67.61469,rebalance,0.11379288726650584,0.2188,0.10500711273349415,买入,调仓
2025-11-13,512890,sell,41200,1.239,51046.8,68.43382,rebalance,0.21826154947995186,0.1124,-0.10586154947995186,卖出,调仓
2025-11-13,512000,buy,91000,0.596,54236.0,68.43382,rebalance,0.0,0.1124,0.1124,买入,调仓
2025-11-14,516160,buy,35300,3.051,107700.3,93.283645,rebalance,0.0,0.2237,0.2237,买入,调仓
2025-11-14,512100,buy,11800,3.035,35813.0,93.283645,rebalance,0.0,0.0746,0.0746,买入,调仓
2025-11-17,512000,sell,91000,0.582,52962.0,68.8506,rebalance,0.11025065779402521,0.0,-0.11025065779402521,卖出,调仓
2025-11-18,512100,sell,11800,3.018,35612.399999999994,49.25270999999999,rebalance,0.07474959696376567,0.0,-0.07474959696376567,卖出,调仓
2025-11-18,512890,buy,33000,1.217,40161.0,49.25270999999999,rebalance,0.11188511210462493,0.1961,0.08421488789537507,买入,调仓
2025-11-19,512890,sell,76800,1.219,93619.20000000001,121.70496000000001,rebalance,0.1962154407632495,0.0,-0.1962154407632495,卖出,调仓
2025-11-20,516160,sell,20600,2.941,60584.6,82.42719333333334,rebalance,0.21845745171936212,0.091,-0.12745745171936212,卖出,调仓
2025-11-20,512890,buy,70400,1.228,86451.2,82.42719333333334,rebalance,0.0,0.1819,0.1819,买入,调仓
2025-11-20,515700,buy,17300,2.496,43180.8,82.42719333333334,rebalance,0.0,0.091,0.091,买入,调仓
2025-11-21,516160,sell,14700,2.76,40572.0,52.7436,追踪止损: 回撤9.9% > 8%,0.08667102075254679,0.0,0.0,卖出,追踪止损: 回撤9.9% > 8%
2025-11-28,512890,sell,41100,1.204,49484.4,52.507844999999996,rebalance,0.1808046507938413,0.0753,-0.1055046507938413,卖出,调仓
2025-11-28,515700,sell,17300,2.399,41502.7,52.507844999999996,rebalance,0.0885292535830088,0.0,-0.0885292535830088,卖出,调仓
2025-11-28,512100,buy,11900,2.967,35307.3,52.507844999999996,rebalance,0.0,0.0753,0.0753,买入,调仓
2025-11-28,515000,buy,37400,0.943,35268.2,52.507844999999996,rebalance,0.0,0.0753,0.0753,买入,调仓
2025-12-02,512890,sell,29300,1.208,35394.4,80.5764375,rebalance,0.07544361543734435,0.0,-0.07544361543734435,卖出,调仓
2025-12-02,512100,sell,11900,2.962,35247.8,80.5764375,rebalance,0.07513113566588009,0.0,-0.07513113566588009,卖出,调仓
2025-12-02,512400,buy,61500,1.731,106456.5,80.5764375,rebalance,0.0,0.2269,0.2269,买入,调仓
2025-12-02,515000,buy,74400,0.952,70828.8,80.5764375,rebalance,0.07589208572326575,0.2269,0.15100791427673424,买入,调仓
2025-12-03,512400,sell,61500,1.742,107133.0,139.2729,rebalance,0.22858806498823056,0.0,-0.22858806498823056,卖出,调仓
2025-12-05,515000,sell,57300,0.961,55065.299999999996,69.8269,rebalance,0.228319251992134,0.1113,-0.11701925199213399,卖出,调仓
2025-12-05,512000,buy,91700,0.571,52360.7,69.8269,rebalance,0.0,0.1113,0.1113,买入,调仓
2025-12-08,515000,sell,25700,0.987,25365.9,34.22202333333333,rebalance,0.11368582894851235,0.06,-0.05368582894851236,卖出,调仓
2025-12-08,512000,sell,43000,0.583,25069.0,34.22202333333333,rebalance,0.11298754394280348,0.06,-0.052987543942803486,卖出,调仓
2025-12-08,159915,buy,9000,3.171,28539.0,34.22202333333333,rebalance,0.0,0.06,0.06,买入,调仓
2025-12-10,512100,buy,8100,2.999,24291.9,31.57947,rebalance,0.0,0.0513,0.0513,买入,调仓
2025-12-11,159915,sell,9000,3.146,28314.0,32.91959666666666,rebalance,0.060070076571311935,0.0,-0.060070076571311935,卖出,调仓
2025-12-11,512100,sell,8100,2.968,24040.8,32.91959666666666,rebalance,0.05100419216061298,0.0,-0.05100419216061298,卖出,调仓
2025-12-11,512000,buy,41500,0.569,23613.499999999996,32.91959666666666,rebalance,0.058789285965035847,0.1089,0.05011071403496415,买入,调仓
2025-12-12,588000,buy,20400,1.418,28927.199999999997,37.57688999999999,rebalance,0.0,0.0612,0.0612,买入,调仓
2025-12-12,159915,buy,9100,3.174,28883.399999999998,37.57688999999999,rebalance,0.0,0.0612,0.0612,买入,调仓
2025-12-15,159915,sell,9100,3.12,28392.0,36.87294,rebalance,0.06038620909135432,0.0,-0.06038620909135432,卖出,调仓
2025-12-15,588000,sell,20400,1.389,28335.6,36.87294,rebalance,0.0602662533928212,0.0,-0.0602662533928212,卖出,调仓
2025-12-16,515000,sell,28800,0.947,27273.6,44.26506499999999,rebalance,0.058149735158159487,0.0,-0.058149735158159487,卖出,调仓
2025-12-16,512000,buy,71500,0.571,40826.5,44.26506499999999,rebalance,0.10981152431409415,0.1969,0.08708847568590584,买入,调仓
2025-12-17,512000,sell,112600,0.582,65533.2,49.027972500000004,rebalance,0.19977600059625703,0.0606,-0.139176000596257,卖出,调仓
2025-12-17,515000,buy,29000,0.984,28536.0,49.027972500000004,rebalance,0.0,0.0606,0.0606,买入,调仓
2025-12-17,159915,buy,9000,3.164,28476.0,49.027972500000004,rebalance,0.0,0.0606,0.0606,买入,调仓
2025-12-17,510500,buy,3900,7.259,28310.100000000002,49.027972500000004,rebalance,0.0,0.0606,0.0606,买入,调仓
2025-12-18,159915,sell,9000,3.092,27828.0,36.1764,rebalance,0.0593177448636901,0.0,-0.0593177448636901,卖出,调仓
